STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-23 18:53,FM-15,FEW:02 20 SCT:04 200,10.00,,59,15.0,53,11.8,48,8.9,67,13,270,,30.20,3,,30.29,0.00,30.29,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-23 19:53,FM-15,FEW:02 20 FEW:02 200,10.00,,58,14.4,53,11.5,48,8.9,70,6,250,,30.20,,,30.29,0.00,30.29,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-23 20:53,FM-15,FEW:02 20 FEW:02 200,10.00,,56,13.3,52,11.3,49,9.4,77,10,300,,30.21,,,30.30,0.00,30.30,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-23 21:53,FM-15,FEW:02 200,10.00,,54,12.2,51,10.5,48,8.9,80,0,000,,30.21,0,,30.30,0.00,30.30,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-23 22:53,FM-15,FEW:02 200,10.00,,53,11.7,50,10.0,47,8.3,80,0,000,,30.22,,,30.31,0.00,30.31,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-23 23:53,FM-15,FEW:02 200,10.00,,50,10.0,48,8.9,46,7.8,86,0,000,,30.21,,,30.30,0.00,30.30,67,47,57,2.1,,,,8,0,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-23 23:59,SOD,,,,,,,,,,,,,,,,,,,,67,47,57,2.1,,,,8,0,0605,1825,,0.00,0.0,0,30.19,,6.1,20,250,17,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 00:53,FM-15,CLR:00,10.00,,52,11.1,49,9.7,47,8.3,83,6,080,,30.21,8,,30.30,0.00,30.30,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 01:53,FM-15,CLR:00,10.00,,55,12.8,52,11.3,50,10.0,83,3,VRB,,30.19,,,30.28,0.00,30.28,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 02:53,FM-15,CLR:00,10.00,,54,12.2,50,10.2,47,8.3,77,5,200,,30.19,,,30.28,0.00,30.28,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 03:53,FM-15,CLR:00,10.00,,49,9.4,47,8.4,45,7.2,86,6,050,,30.19,6,,30.28,0.00,30.28,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 04:53,FM-15,FEW:02 200,10.00,,49,9.4,47,8.4,45,7.2,86,0,000,,30.18,,,30.27,0.00,30.27,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 05:53,FM-15,FEW:02 200,10.00,,48,8.9,46,7.8,44,6.7,86,3,070,,30.18,,,30.27,0.00,30.27,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 06:53,FM-15,FEW:02 15 FEW:02 200,10.00,,50,10.0,49,9.2,47,8.3,89,0,000,,30.19,3,,30.28,0.00,30.28,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 07:53,FM-15,FEW:02 15 FEW:02 200,10.00,,55,12.8,52,11.0,49,9.4,80,7,130,,30.18,,,30.27,0.00,30.27,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 08:53,FM-15,FEW:02 15 FEW:02 200,10.00,,56,13.3,52,11.3,49,9.4,77,3,VRB,,30.20,,,30.29,0.00,30.29,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 09:53,FM-15,SCT:04 200,10.00,,59,15.0,54,12.1,49,9.4,69,5,190,,30.20,0,,30.29,0.00,30.29,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 10:53,FM-15,FEW:02 200,10.00,,60,15.6,55,12.6,50,10.0,70,6,190,,30.18,,,30.27,0.00,30.27,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 11:53,FM-15,FEW:02 200,10.00,,63,17.2,55,13.0,49,9.4,60,7,220,,30.16,,,30.25,0.00,30.25,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 12:53,FM-15,FEW:02 10 SCT:04 200,10.00,,64,17.8,57,14.1,52,11.1,65,6,210,,30.14,8,,30.23,0.00,30.23,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 13:53,FM-15,FEW:02 18 SCT:04 200,10.00,,67,19.4,59,14.8,52,11.1,59,8,260,,30.11,,,30.21,0.00,30.20,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 14:53,FM-15,FEW:02 18 SCT:04 200,10.00,,68,20.0,60,15.5,54,12.2,61,18,270,,30.09,,,30.18,0.00,30.18,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 15:53,FM-15,FEW:02 18 SCT:04 200,10.00,,67,19.4,59,15.0,53,11.7,61,14,280,,30.07,6,,30.16,0.00,30.16,,,,,,,,,,0605,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 16:53,FM-15,FEW:02 18 SCT:04 200,10.00,,65,18.3,58,14.6,53,11.7,66,17,280,,30.06,,,30.15,0.00,30.15,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 17:53,FM-15,FEW:02 18 SCT:04 200,10.00,,62,16.7,57,13.9,53,11.7,73,13,260,,30.05,,,30.15,0.00,30.14,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 18:53,FM-15,FEW:02 16 SCT:04 200,10.00,,59,15.0,55,12.9,52,11.1,78,10,270,,30.06,5,,30.15,0.00,30.15,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 19:53,FM-15,FEW:02 16 FEW:02 200,10.00,,59,15.0,54,12.3,50,10.0,72,13,280,,30.07,,,30.16,0.00,30.16,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 20:53,FM-15,FEW:02 200,10.00,,58,14.4,54,12.1,50,10.0,75,13,260,,30.07,,,30.16,0.00,30.16,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 21:53,FM-15,FEW:02 18,10.00,,57,13.9,53,11.6,49,9.4,74,8,250,,30.07,0,,30.16,0.00,30.16,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 22:53,FM-15,CLR:00,10.00,,54,12.2,51,10.8,49,9.4,83,3,090,,30.06,,,30.15,0.00,30.15,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 23:53,FM-15,CLR:00,10.00,,52,11.1,50,10.0,48,8.9,86,3,100,,30.05,,,30.14,0.00,30.14,68,47,57,2.0,,,,8,0,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-24 23:59,SOD,,,,,,,,,,,,,,,,,,,,68,47,57,2.0,,,,8,0,0604,1826,,0.00,0.0,0,30.12,,7.4,25,300,20,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 00:53,FM-15,FEW:02 200,10.00,,53,11.7,51,10.5,49,9.4,86,5,090,,30.05,8,,30.14,0.00,30.14,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 01:53,FM-15,FEW:02 200,10.00,,51,10.6,49,9.7,48,8.9,89,5,040,,30.03,,,30.12,0.00,30.12,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 02:53,FM-15,FEW:02 200,9.00,,51,10.6,49,9.4,47,8.3,86,0,000,,30.03,,,30.12,0.00,30.12,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 03:02,FM-16,FEW:02 9,9.00,,51,10.6,49,9.7,48,8.9,89,0,000,,30.02,,,,,30.11,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 03:53,FM-15,CLR:00,7.00,,50,10.0,48,9.2,47,8.3,89,0,000,,30.01,6,,30.10,0.00,30.10,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 04:28,FM-16,BKN:07 10,8.00,,52,11.1,50,10.0,48,8.9,86,0,000,,30.01,,,,,30.10,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 04:51,FM-16,SCT:04 10 BKN:07 200,10.00,,52,11.0,50,10.0,48,9.0,88,0,000,,30.01,,,,,30.10,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 04:53,FM-15,SCT:04 10 BKN:07 200,9.00,,51,10.6,49,9.7,48,8.9,89,0,000,,30.00,,,30.09,0.00,30.09,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 05:53,FM-15,FEW:02 10 BKN:07 200,10.00,,54,12.2,51,10.8,49,9.4,83,6,190,,30.01,,,30.10,0.00,30.10,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 06:53,FM-15,BKN:07 10 BKN:07 200,10.00,,55,12.8,52,11.3,50,10.0,83,8,190,,30.02,3,,30.11,0.00,30.11,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 07:07,FM-16,BKN:07 10 BKN:07 200,10.00,,55,12.8,52,11.3,50,10.0,83,7,180,,30.02,,,,,30.11,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 07:53,FM-15,BKN:07 13,10.00,,55,12.8,52,11.3,50,10.0,83,7,180,,30.02,,,30.11,0.00,30.11,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 08:03,FM-16,SCT:04 13 SCT:04 200,10.00,,56,13.3,52,11.3,49,9.4,77,7,180,,30.02,,,,,30.11,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 08:53,FM-15,FEW:02 13 FEW:02 200,10.00,,58,14.4,54,12.1,50,10.0,75,5,100,,30.01,,,30.11,0.00,30.10,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 09:53,FM-15,FEW:02 13 FEW:02 200,10.00,,59,15.0,54,12.1,49,9.4,69,3,VRB,,30.01,8,,30.10,0.00,30.10,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 10:53,FM-15,FEW:02 13 SCT:04 200,10.00,,60,15.6,54,12.3,49,9.4,67,7,220,,29.99,,,30.09,0.00,30.08,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 11:53,FM-15,FEW:02 200,10.00,,64,17.8,54,12.2,45,7.2,50,7,270,,29.98,,,30.07,0.00,30.07,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 12:53,FM-15,FEW:02 200,10.00,,64,17.8,54,12.2,45,7.2,50,8,240,,29.95,8,,30.05,0.00,30.04,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 13:53,FM-15,FEW:02 200,10.00,,66,18.9,56,13.5,48,8.9,52,15,260,,29.92,,,30.01,0.00,30.01,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 14:53,FM-15,FEW:02 200,10.00,,66,18.9,57,13.7,49,9.4,54,17,260,,29.91,,,30.00,0.00,30.00,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 15:53,FM-15,FEW:02 200,10.00,,65,18.3,56,13.5,49,9.4,56,14,250,,29.89,6,,29.99,0.00,29.98,,,,,,,,,,0604,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 16:53,FM-15,FEW:02 200,10.00,,63,17.2,55,13.0,49,9.4,60,14,260,,29.88,,,29.97,0.00,29.97,,,,,,,,,,0602,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 17:53,FM-15,FEW:02 200,10.00,,61,16.1,55,12.5,49,9.4,65,8,250,,29.88,,,29.97,0.00,29.97,,,,,,,,,,0602,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 18:53,FM-15,FEW:02 200,10.00,,59,15.0,53,11.8,48,8.9,67,8,300,,29.88,6,,29.97,0.00,29.97,,,,,,,,,,0602,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 19:53,FM-15,FEW:02 200,10.00,,59,15.0,53,11.8,48,8.9,67,8,260,,29.89,,,29.98,0.00,29.98,,,,,,,,,,0602,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 20:53,FM-15,FEW:02 200,10.00,,56,13.3,52,11.0,48,8.9,75,3,330,,29.89,,,29.98,0.00,29.98,,,,,,,,,,0602,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 21:53,FM-15,CLR:00,10.00,,54,12.2,50,10.2,47,8.3,77,0,000,,29.89,1,,29.99,0.00,29.98,,,,,,,,,,0602,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-03-25 22:53,FM-15,CLR:00,10.00,,54,12.2,51,10.5,48,8.9,80,0,000,,29.90,,,29.99,0.00,29.99,,,,,,,,,,0602,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
